日期,实际收盘价,预测收盘价,实际涨跌幅(%),预测涨跌幅(%),误差,误差率(%)
2024-11-11,144.9,141.70854025193495,1.8915688066943215,-0.35261918856977026,3.191459748065057,2.2
2024-11-12,147.5,148.0998692936361,1.7943409247757058,0.40669104653293914,0.5998692936360897,0.41
2024-11-13,156.3,160.2979140675053,5.966101694915271,2.557846492325853,3.9979140675052918,2.56
2024-11-14,148.81,141.046976698589,-4.792066538707617,-5.216734964996318,7.76302330141101,5.22
2024-11-15,140.5,131.11447262974704,-5.584302130233187,-6.6800906549843155,9.385527370252959,6.68
2024-11-18,132.01,138.9957367545386,-6.042704626334528,-1.0706499967696883,6.985736754538607,5.29
2024-11-19,134.8,140.3292504480691,2.113476251799118,4.101817839813867,5.529250448069092,4.1
2024-11-20,138.14,142.1284025555126,2.47774480712164,2.8872177179040106,3.9884025555126073,2.89
2024-11-21,133.8,131.94255728263136,-3.1417402635007807,-1.3882232566282886,1.8574427173686558,1.39
2024-11-22,132.28,127.44529552876367,-1.136023916292983,-3.654902079858137,4.834704471236336,3.65
2024-11-25,125.0,132.06700495105432,-5.503477472029028,-0.16101833152832568,7.067004951054315,5.65
2024-11-26,127.04,124.61265496802748,1.6320000000000112,-1.9106935075350446,2.4273450319725214,1.91
2024-11-27,128.69,130.45121288056066,1.2988035264483555,1.3685701146636597,1.761212880560663,1.37
2024-11-28,124.79,122.39274064029833,-3.030538503380209,-1.921034826269472,2.3972593597016782,1.92
2024-11-29,126.73,130.11767686015315,1.5546117477361898,2.6731451591202924,3.3876768601531495,2.67
2024-12-02,132.03,127.27845763946692,4.18211946658249,0.4327764850208526,4.7515423605330795,3.6
2024-12-03,130.0,129.07362170803367,-1.5375293493902875,-0.7125986861279493,0.9263782919663299,0.71
2024-12-04,128.02,125.1685958209528,-1.523076923076916,-2.227311497459152,2.8514041790472078,2.23
2024-12-05,131.84,134.869064403984,2.983908764255583,2.2975306462257326,3.0290644039839947,2.3
2024-12-06,131.51,132.93193538759297,-0.2503033980582603,1.0812374630012853,1.4219353875929812,1.08
2024-12-09,125.1,131.1819280258625,-4.874154056725722,-0.24946542022469015,6.08192802586251,4.86
2024-12-10,123.15,122.15475324625427,-1.5587529976019088,-0.8081581435206826,0.9952467537457323,0.81
2024-12-11,125.13,126.34288125276191,1.6077953714981552,0.9692969333988063,1.2128812527619175,0.97
2024-12-12,130.17,133.02845641025718,4.027811076480448,2.1959410081103248,2.8584564102571903,2.2
2024-12-13,127.1,123.3310468768834,-2.35845432895444,-2.965344707408804,3.7689531231165887,2.97
2024-12-16,122.8,126.59236677349591,-3.3831628638867017,-0.39939671636827934,3.792366773495914,3.09
2024-12-17,125.99,124.2720187564557,2.5977198697068493,-1.3635853984794837,1.7179812435443012,1.36
2024-12-18,123.43,122.22914196438805,-2.0319072942296956,-0.972906129475781,1.200858035611958,0.97
2024-12-19,127.04,126.44397977596215,2.9247346674228236,-0.4691594962514612,0.5960202240378578,0.47
2024-12-20,127.1,127.27216978724732,0.04722921914357414,0.13546010011590776,0.17216978724732712,0.14
2024-12-23,132.59,126.78112906323621,4.319433516915816,-0.2508819329376703,5.808870936763796,4.38
2024-12-24,131.61,132.36619855558124,-0.7391205973301118,0.5745753024703366,0.7561985555812214,0.57
2024-12-25,134.99,135.43736716050083,2.5681939062381254,0.3314076305658338,0.4473671605008178,0.33
2024-12-26,140.8,144.4654457652535,4.30402252018669,2.6032995491857016,3.66544576525348,2.6
2024-12-27,136.85,135.08387016555128,-2.8053977272727404,-1.290558885238379,1.7661298344487193,1.29
2024-12-30,131.18,135.61202395817,-4.143222506393851,-0.904622610032882,4.432023958169992,3.38
2024-12-31,123.51,118.58020456261946,-5.846927885348374,-3.9914140048421545,4.929795437380548,3.99
2025-01-02,122.11,122.80442685174123,-1.1335114565622306,-0.5712680335671458,0.6944268517412269,0.57
